px	py	v	yaw_angle	yaw_rate	px_measured	py_measured	px_true	py_true	vx_true	vy_true	NIS
5.69203	-12.6747	-2.73821	-0.71692	-1.00365	5.61778	-12.8527	5.55	-12.75	-1.81993	1.81994	0.522145
5.55496	-12.5916	-2.7521	-0.750822	-0.978457	5.45219	-12.6228	5.45	-12.65	-1.81994	1.81994	0.660376
5.44336	-12.4878	-2.75086	-0.799536	-0.969938	5.30917	-12.4284	5.35	-12.55	-1.81722	1.81723	0.281778
5.31837	-12.3965	-2.75893	-0.831917	-0.946592	5.25069	-12.4448	5.25	-12.45	-1.81721	1.81721	0.417657
5.21555	-12.2836	-2.76651	-0.884611	-0.950702	5.13338	-12.4375	5.1	-12.35	-2.72881	1.8192	0.499114
5.07768	-12.198	-2.78028	-0.897143	-0.90681	4.9499	-12.2734	4.95	-12.25	-2.72881	1.81921	1.34766
4.97953	-12.103	-2.74954	-0.919184	-0.867079	4.92993	-12.1787	4.9	-12.15	-0.908467	1.81693	3.7095
4.87509	-11.9951	-2.75178	-0.951576	-0.850748	4.84027	-12.0359	4.85	-12.05	-0.908462	1.81692	0.178176
4.79062	-11.853	-2.7835	-1.01752	-0.880933	4.79909	-11.9738	4.75	-11.9	-1.81788	2.72684	4.4501
4.6927	-11.734	-2.78809	-1.04843	-0.861764	4.63814	-11.758	4.65	-11.75	-1.81788	2.72683	0.222054
4.62185	-11.6129	-2.75586	-1.08336	-0.841841	4.50688	-11.4491	4.6	-11.65	-0.909963	1.81994	5.45642
4.54549	-11.4899	-2.7527	-1.11927	-0.831562	4.5399	-11.541	4.55	-11.55	-0.909959	1.81992	0.146868
4.47132	-11.3313	-2.80008	-1.17302	-0.842811	4.46798	-11.2692	4.5	-11.35	-0.909227	3.63689	7.69828
4.42825	-11.1799	-2.79993	-1.23093	-0.855057	4.45518	-11.1556	4.45	-11.15	-0.909218	3.63686	0.0834398
4.40805	-11.0513	-2.75049	-1.28964	-0.872692	4.47788	-11.2387	4.4	-11.05	-0.909227	1.81845	7.92224
4.36543	-10.9132	-2.74661	-1.33221	-0.867654	4.36691	-10.9529	4.35	-10.95	-0.909222	1.81844	0.0833795
4.36588	-10.7673	-2.71556	-1.40654	-0.904034	4.34978	-10.6819	4.4	-10.8	0.9094	2.72823	4.89372
4.3647	-10.6201	-2.7094	-1.46981	-0.919656	4.42489	-10.6572	4.45	-10.65	0.909396	2.72819	0.27439
4.3426	-10.4858	-2.71861	-1.50301	-0.900614	4.45256	-10.5332	4.45	-10.5	0	3.00113	0.886817
4.36593	-10.3447	-2.71678	-1.57054	-0.924841	4.44692	-10.3512	4.45	-10.35	0	3.00113	0.397615
4.38677	-10.2018	-2.71629	-1.63525	-0.948207	4.41237	-9.99477	4.5	-10.2	0.999524	2.99855	0.809032
4.43999	-10.0575	-2.71869	-1.71448	-0.981191	4.5556	-10.0446	4.55	-10.05	0.999524	2.99856	0.818628
4.46524	-9.92053	-2.7218	-1.76402	-0.979204	4.57379	-9.85032	4.6	-9.9	0.998267	2.9948	0.192955
4.53538	-9.77871	-2.72825	-1.84368	-1.00948	4.65841	-9.75093	4.65	-9.75	0.998262	2.99479	0.94088
4.65713	-9.63565	-2.72529	-1.98761	-1.13364	4.60255	-9.4741	4.7	-9.65	0.910924	1.82187	6.99858
4.72644	-9.50542	-2.72228	-2.05337	-1.13803	4.74425	-9.53907	4.75	-9.55	0.910928	1.82186	0.0743659
4.7518	-9.36825	-2.71931	-2.05869	-1.05655	4.78405	-9.35872	4.8	-9.4	0.908038	2.72411	2.3189
4.83605	-9.2403	-2.71988	-2.12416	-1.06353	4.87523	-9.25457	4.85	-9.25	0.908033	2.7241	0.0965063
4.88755	-9.10487	-2.71879	-2.14394	-1.00691	4.92663	-9.02336	4.95	-9.1	1.81851	2.72776	1.31098
4.98625	-8.98009	-2.72442	-2.20794	-1.0135	5.04624	-8.96378	5.05	-8.95	1.81852	2.72777	0.211206
5.04016	-8.84343	-2.72148	-2.21214	-0.936201	5.1055	-8.72095	5.15	-8.8	1.8165	2.72476	2.57039
5.15547	-8.7169	-2.73708	-2.2743	-0.94166	5.26299	-8.64398	5.25	-8.65	1.8165	2.72475	0.888291
5.27013	-8.60874	-2.74222	-2.3424	-0.96485	5.34134	-8.5519	5.35	-8.55	1.82159	1.8216	0.314048
5.38614	-8.49589	-2.7519	-2.3971	-0.963697	5.43218	-8.43885	5.45	-8.45	1.82157	1.82157	0.276191
5.44944	-8.36654	-2.73633	-2.37678	-0.849548	5.5122	-8.36624	5.5	-8.35	0.908054	1.81609	5.51298
5.55689	-8.26051	-2.73762	-2.42015	-0.846076	5.54143	-8.23537	5.55	-8.25	0.908054	1.8161	0.0461096
5.69871	-8.18261	-2.74586	-2.50595	-0.907353	5.72065	-8.20245	5.7	-8.15	2.72851	1.81902	1.61679
5.82579	-8.08711	-2.75397	-2.5535	-0.903048	5.85207	-8.0316	5.85	-8.05	2.72849	1.81899	0.194312
5.88378	-7.94936	-2.72273	-2.48726	-0.715748	5.99121	-7.96746	5.95	-7.9	1.81851	2.72777	15.8736
6.00924	-7.84444	-2.73613	-2.52107	-0.707259	6.04955	-7.75139	6.05	-7.75	1.81852	2.72777	0.533566
6.11288	-7.73741	-2.72861	-2.51997	-0.640632	6.20599	-7.74241	6.15	-7.65	1.81739	1.81739	2.14244
6.23663	-7.63811	-2.73733	-2.54857	-0.632554	6.2473	-7.56333	6.25	-7.55	1.81739	1.81739	0.300856
6.33663	-7.5256	-2.72774	-2.53194	-0.547933	6.39144	-7.48582	6.35	-7.45	1.8164	1.81641	3.25682
6.45764	-7.4282	-2.73318	-2.55445	-0.539793	6.44526	-7.36223	6.45	-7.35	1.81638	1.81638	0.241329
6.58303	-7.34165	-2.73446	-2.57744	-0.528015	6.66209	-7.31025	6.6	-7.25	2.72856	1.81904	0.144428
6.71485	-7.24293	-2.74841	-2.59742	-0.517219	6.74856	-7.14204	6.75	-7.15	2.72856	1.81904	0.59975
6.81736	-7.13092	-2.73779	-2.56958	-0.425364	6.83447	-7.05268	6.85	-7.05	1.82066	1.82066	3.81887
6.94809	-7.0357	-2.7486	-2.58606	-0.417311	6.97717	-6.96144	6.95	-6.95	1.82065	1.82065	0.338151
7.07225	-6.96622	-2.75434	-2.61491	-0.431017	7.13677	-6.88363	7.1	-6.85	2.99976	1.99984	0.241157
7.19903	-6.87229	-2.77315	-2.62495	-0.417775	7.2552	-6.74652	7.25	-6.75	2.99976	1.99984	1.00694
7.26566	-6.7332	-2.74987	-2.53273	-0.232859	7.234	-6.59525	7.3	-6.65	0.999384	1.99876	16.6526
7.37205	-6.63455	-2.75534	-2.53176	-0.220476	7.33491	-6.53948	7.35	-6.55	0.999369	1.99874	0.561753
7.55305	-6.62049	-2.77494	-2.65814	-0.406764	7.67988	-6.69347	7.5	-6.55	2.72747	0	16.4749
7.68284	-6.55198	-2.77007	-2.67936	-0.406159	7.64389	-6.55777	7.65	-6.55	2.72745	0	0.0793264
7.79145	-6.4524	-2.75206	-2.6385	-0.297782	7.94309	-6.60222	7.75	-6.45	1.81623	1.81624	7.31875
7.91382	-6.37239	-2.74775	-2.64773	-0.291344	7.84566	-6.34021	7.85	-6.35	1.81623	1.81624	0.296677
8.05711	-6.31719	-2.75319	-2.69186	-0.340307	7.9171	-6.24084	8	-6.3	2.72648	0.908821	1.6669
8.18741	-6.24819	-2.75031	-2.7065	-0.336638	8.14601	-6.23101	8.15	-6.25	2.72645	0.908817	0.104644
8.27262	-6.11653	-2.71984	-2.61046	-0.146479	8.37368	-6.18614	8.25	-6.1	1.81898	2.72847	20.2924
8.39482	-6.02473	-2.7222	-2.60749	-0.13563	8.35502	-5.95811	8.35	-5.95	1.81897	2.72844	0.329055
8.54756	-5.98291	-2.7336	-2.67297	-0.233567	8.43843	-5.87193	8.5	-5.9	2.72647	0.90883	5.33245
8.67625	-5.90565	-2.73388	-2.67866	-0.22664	8.64201	-5.86567	8.65	-5.85	2.72645	0.908817	0.15004
8.78142	-5.7982	-2.71931	-2.62805	-0.124664	8.76652	-5.75601	8.75	-5.75	1.81789	1.81788	5.41331
8.9032	-5.70982	-2.7197	-2.62407	-0.114135	8.85198	-5.65134	8.85	-5.65	1.81789	1.81788	0.328079
9.03475	-5.63671	-2.72307	-2.6388	-0.132221	8.91028	-5.47662	9	-5.55	2.73109	1.82073	0.749934
9.16073	-5.54349	-2.72892	-2.63247	-0.11884	9.13482	-5.45989	9.15	-5.45	2.73106	1.82072	0.426984
9.26991	-5.43671	-2.7202	-2.58754	-0.0355876	9.32693	-5.39468	9.25	-5.35	1.81796	1.81795	3.53238
9.38715	-5.33738	-2.72223	-2.57516	-0.0216277	9.33045	-5.26019	9.35	-5.25	1.81794	1.81793	0.503974
9.5163	-5.25842	-2.72568	-2.58472	-0.0383899	9.4498	-5.12838	9.5	-5.15	2.72905	1.81937	0.449046
9.64092	-5.1514	-2.73686	-2.57044	-0.0224112	9.63754	-5.04328	9.65	-5.05	2.72903	1.81935	0.655385
9.70875	-5.01093	-2.71973	-2.46489	0.151585	9.83281	-5.00671	9.7	-4.95	0.998666	1.99733	15.5708
9.80474	-4.9089	-2.72062	-2.44549	0.162926	9.74856	-4.84745	9.75	-4.85	0.998656	1.99731	0.377166
9.91164	-4.80158	-2.71939	-2.41837	0.192875	9.96003	-4.81123	9.85	-4.75	1.8172	1.81719	0.462235
10.0106	-4.69323	-2.71505	-2.3991	0.201302	9.93394	-4.66432	9.95	-4.65	1.81717	1.81717	0.352237
10.1159	-4.58677	-2.71459	-2.37938	0.215442	10.1357	-4.58625	10.05	-4.55	1.82042	1.82043	0.09926
10.2115	-4.47397	-2.71179	-2.35886	0.223881	10.1444	-4.44253	10.15	-4.45	1.82041	1.82042	0.291215
10.351	-4.40426	-2.71827	-2.41236	0.11659	10.3185	-4.35401	10.3	-4.35	2.72672	1.81782	5.47561
10.4592	-4.29333	-2.7226	-2.39944	0.122543	10.4496	-4.24828	10.45	-4.25	2.7267	1.8178	0.117695
10.5021	-4.12577	-2.70777	-2.27132	0.319452	10.5826	-4.11494	10.5	-4.1	0.908764	2.72628	19.1948
10.5897	-3.99888	-2.71033	-2.24502	0.32763	10.5542	-3.95161	10.55	-3.95	0.908764	2.72628	0.192575
10.6752	-3.87392	-2.71109	-2.21602	0.34404	10.6618	-3.80699	10.65	-3.8	1.8194	2.72911	0.143898
10.7608	-3.73543	-2.72103	-2.18747	0.352394	10.7602	-3.65417	10.75	-3.65	1.81939	2.72908	0.361389
10.8694	-3.63057	-2.72352	-2.20735	0.287844	10.8593	-3.57039	10.85	-3.55	1.81839	1.81838	1.91045
10.9535	-3.50153	-2.72649	-2.1864	0.2924	10.9375	-3.46792	10.95	-3.45	1.81838	1.81838	0.0763956
10.9978	-3.34641	-2.72405	-2.10394	0.399623	11.0183	-3.30073	11	-3.3	0.908549	2.72563	5.15291
11.07	-3.20389	-2.73135	-2.07569	0.404841	11.0672	-3.14607	11.05	-3.15	0.908549	2.72564	0.182075
11.1199	-3.05619	-2.7319	-2.02093	0.456716	11.1054	-3.01303	11.1	-3	0.90888	2.72663	1.13915
11.1756	-2.90674	-2.73746	-1.9871	0.464286	11.1428	-2.8481	11.15	-2.85	0.908863	2.72661	0.247281
11.2237	-2.76088	-2.73848	-1.94689	0.486591	11.1758	-2.69942	11.2	-2.7	0.909988	2.72995	0.246743
11.2709	-2.60638	-2.74604	-1.91254	0.492792	11.2495	-2.5409	11.25	-2.55	0.909988	2.72995	0.257537
11.2246	-2.41368	-2.75306	-1.73995	0.734441	11.4549	-2.46508	11.2	-2.4	-0.907692	2.72306	26.4593
11.2345	-2.25862	-2.75211	-1.6914	0.742094	11.1705	-2.24061	11.15	-2.25	-0.907683	2.72304	0.236373
11.3496	-2.15192	-2.73161	-1.79763	0.49955	11.2202	-2.08176	11.25	-2.1	1.8219	2.73284	25.7537
11.3762	-1.99976	-2.73453	-1.76615	0.502825	11.3536	-1.97104	11.35	-1.95	1.82188	2.73281	0.0718776
11.3667	-1.83998	-2.73663	-1.69404	0.572307	11.224	-1.77367	11.35	-1.8	0	2.71996	2.18647
11.3795	-1.68283	-2.74165	-1.65924	0.574531	11.3661	-1.64386	11.35	-1.65	0	2.71993	0.0901399
11.3766	-1.52895	-2.74302	-1.61312	0.596045	11.2691	-1.47976	11.35	-1.5	0	2.73448	0.319332
11.3733	-1.37326	-2.74594	-1.57552	0.600118	11.3391	-1.34511	11.35	-1.35	0	2.73446	0.105021
11.2573	-1.21666	-2.76222	-1.39525	0.847171	11.2507	-1.19626	11.25	-1.2	-1.99969	2.99952	27.3707
11.2176	-1.07537	-2.7652	-1.34499	0.853855	11.1532	-1.04324	11.15	-1.05	-1.99967	2.99949	0.275034
11.1502	-0.936684	-2.77328	-1.26347	0.914045	10.9697	-0.89157	11.1	-0.9	-1.00006	3.00024	2.0016
11.0989	-0.796829	-2.78039	-1.21397	0.916076	11.0654	-0.742685	11.05	-0.75	-1.00006	3.00021	0.211084
10.9946	-0.654838	-2.79512	-1.10402	1.01158	10.8913	-0.655608	10.95	-0.649999	-1.81771	1.81773	4.67649
10.9086	-0.524535	-2.79117	-1.04003	1.02027	10.8418	-0.549005	10.85	-0.549999	-1.81772	1.81773	0.269025
10.8182	-0.39707	-2.79411	-0.971391	1.04089	10.827	-0.442912	10.75	-0.45	-1.81842	1.8184	0.25665
10.7164	-0.285779	-2.78473	-0.904763	1.05226	10.6642	-0.353413	10.65	-0.35	-1.8184	1.81839	0.390001
10.5504	-0.197378	-2.82407	-0.747751	1.22039	10.5503	-0.248633	10.5	-0.25	-3.00035	2.00024	17.959
10.4278	-0.117186	-2.8177	-0.673739	1.23464	10.3487	-0.171899	10.35	-0.15	-3.00032	2.00022	0.499031
10.3219	-0.0342435	-2.80721	-0.622668	1.21624	10.2559	-0.115293	10.25	-0.0999996	-2.00053	1.00027	0.586188
10.1926	0.0273102	-2.79905	-0.54828	1.23217	10.137	-0.0462889	10.15	-0.0499992	-2.00053	1.00027	0.465086
10.0891	0.0991796	-2.77707	-0.511336	1.1926	10.0717	0.0165033	10.05	9.49949e-07	-2.00009	1.00004	2.30594
9.95691	0.143278	-2.76741	-0.437297	1.21032	9.92833	0.0556031	9.95	0.0500011	-2.00006	1.00003	0.468154
9.81547	0.184266	-2.77983	-0.352664	1.24693	9.8478	0.0279858	9.8	0.0500011	-3.00025	0	1.81465
9.6718	0.190695	-2.76369	-0.26371	1.27972	9.65029	0.0372757	9.65	0.0500011	-3.00024	0	1.33329
9.52877	0.214126	-2.77489	-0.185817	1.29988	9.54682	0.0997641	9.5	0.100001	-2.99825	0.999409	1.03978
9.38105	0.213039	-2.77062	-0.102259	1.32081	9.33515	0.138463	9.35	0.15	-2.99825	0.999409	0.436757
9.25348	0.209862	-2.71582	-0.0373921	1.31011	9.46113	0.134275	9.25	0.15	-1.81915	0	9.55139
9.10687	0.200056	-2.7106	0.0411942	1.31897	9.13787	0.161547	9.15	0.15	-1.81913	0	0.128832
8.96808	0.200147	-2.72875	0.10139	1.31175	9.02723	0.196492	9	0.2	-2.99927	0.99976	1.42628
8.83366	0.198101	-2.73217	0.154539	1.29704	8.82128	0.250523	8.85	0.25	-2.99927	0.99976	0.166406
8.69421	0.192482	-2.75047	0.20345	1.27573	8.67607	0.247512	8.7	0.25	-2.99873	0	1.36218
8.56082	0.181557	-2.75254	0.250606	1.25676	8.54916	0.247046	8.55	0.25	-2.99871	0	0.258048
8.41777	0.148303	-2.75039	0.312629	1.24972	8.44086	0.253341	8.4	0.25	-2.72872	0	0.207072
8.2714	0.137646	-2.75256	0.349029	1.21346	8.2302	0.258614	8.25	0.25	-2.72871	0	0.952854
8.13288	0.124069	-2.76826	0.373529	1.16521	8.1066	0.204722	8.1	0.2	-2.99909	-0.9997	2.12532
7.99924	0.0845343	-2.77149	0.419845	1.15107	7.94777	0.127954	7.95	0.15	-2.9991	-0.9997	0.24501
7.85687	0.0736946	-2.78801	0.426773	1.08229	7.82213	0.149733	7.8	0.15	-3.00101	0	3.68415
7.71921	0.0466256	-2.78988	0.453271	1.05153	7.63383	0.15164	7.65	0.15	-3.00099	0	1.021
7.57589	-0.00225318	-2.79199	0.490568	1.02607	7.49691	0.101076	7.5	0.100001	-2.72698	-0.908982	0.503207
7.42923	-0.0431623	-2.79099	0.518525	0.995195	7.35046	0.0656199	7.35	0.0500011	-2.72695	-0.908974	1.01936
7.31415	-0.120284	-2.78492	0.580023	1.01678	7.13188	-0.00451978	7.25	9.49949e-07	-2.00032	-1.00016	1.54064
7.19052	-0.167239	-2.77897	0.605978	0.991207	7.14965	-0.0559868	7.15	-0.0499992	-2.0003	-1.00015	0.800459
7.0274	-0.195461	-2.79049	0.585836	0.884888	6.77233	-0.150907	7	-0.15	-2.72534	-1.8169	6.20811
6.89508	-0.270742	-2.78959	0.624171	0.873988	6.85872	-0.227918	6.85	-0.25	-2.72532	-1.81688	0.175202
6.82935	-0.422034	-2.7772	0.759911	1.0137	6.70421	-0.347264	6.8	-0.349999	-1.00053	-2.00107	12.7431
6.73119	-0.505412	-2.7695	0.801374	1.00551	6.74687	-0.441006	6.75	-0.449999	-1.00054	-2.00107	0.236789
6.62845	-0.585593	-2.76453	0.82637	0.969233	6.72084	-0.550555	6.65	-0.549999	-2.00016	-2.00017	0.691145
6.53722	-0.678475	-2.75821	0.868538	0.964059	6.54837	-0.624094	6.55	-0.65	-2.00016	-2.00017	0.163008
6.48618	-0.831029	-2.76273	0.986316	1.07166	6.40088	-0.78131	6.5	-0.799999	-0.999884	-2.99963	5.59705
6.4182	-0.950767	-2.76138	1.04342	1.07549	6.44859	-0.960126	6.45	-0.949999	-0.999884	-2.99963	0.0527644
6.37371	-1.09591	-2.76763	1.13648	1.13594	6.37766	-1.0844	6.4	-1.1	-0.999984	-2.99995	1.52974
6.32463	-1.22646	-2.7671	1.19743	1.14011	6.35596	-1.24356	6.35	-1.25	-0.999969	-2.99992	0.0669386
6.32872	-1.39986	-2.78184	1.33239	1.25857	6.5527	-1.43518	6.35	-1.4	0	-3.00132	6.27842
6.30823	-1.53858	-2.78008	1.40045	1.26394	6.35503	-1.55184	6.35	-1.55	0	-3.00129	0.123483
6.28482	-1.68282	-2.7739	1.46224	1.25266	6.33086	-1.6454	6.35	-1.65	0	-1.81769	0.156119
6.28326	-1.82558	-2.76254	1.53467	1.25964	6.34356	-1.7483	6.35	-1.75	0	-1.81769	0.484523
6.30437	-1.97426	-2.77259	1.62845	1.30836	6.34522	-1.96081	6.35	-1.95	0	-3.99976	1.26645
6.32067	-2.11333	-2.77248	1.69634	1.3107	6.34095	-2.12276	6.35	-2.15	0	-3.99972	0.0261675
6.30723	-2.2334	-2.74765	1.7105	1.22848	6.3068	-2.23646	6.35	-2.25	0	-2	4.50739
6.33338	-2.36683	-2.74554	1.77372	1.23095	6.34785	-2.35274	6.35	-2.35	0	-1.99998	0.0210769
6.33603	-2.49117	-2.72715	1.79724	1.17106	6.26272	-2.46894	6.35	-2.5	0	-3	2.60501
6.36887	-2.62519	-2.72938	1.85462	1.16913	6.36265	-2.64414	6.35	-2.65	0	-3	0.0200716
6.42045	-2.75937	-2.74062	1.92796	1.19383	6.38105	-2.77438	6.4	-2.8	1.00003	-3.00012	0.664575
6.46881	-2.89322	-2.74702	1.98448	1.18845	6.461	-2.95066	6.45	-2.95	1.00003	-3.00009	0.168824
6.54086	-3.02883	-2.77185	2.06416	1.22194	6.50958	-3.15806	6.5	-3.15	0.999284	-3.99712	2.28602
6.59375	-3.17456	-2.7929	2.10873	1.19799	6.55345	-3.36165	6.55	-3.35	0.999284	-3.99712	1.87224
6.63975	-3.30741	-2.76403	2.12814	1.12486	6.64067	-3.46888	6.6	-3.45	0.909922	-1.81983	6.92657
6.70266	-3.45231	-2.77571	2.17058	1.101	6.63536	-3.55462	6.65	-3.55	0.909917	-1.81984	0.815404
6.77475	-3.57397	-2.78138	2.21661	1.0898	6.70376	-3.69784	6.7	-3.7	0.999335	-2.99802	0.419561
6.83313	-3.71002	-2.79568	2.24344	1.05631	6.75151	-3.84595	6.75	-3.85	0.99934	-2.99802	1.38545
6.89617	-3.8379	-2.77567	2.265	1.00627	6.65288	-3.91672	6.8	-4	0.908549	-2.72564	3.61177
6.95882	-3.99083	-2.79141	2.28119	0.960113	6.85764	-4.15466	6.85	-4.15	0.908537	-2.72561	2.09973
7.0151	-4.11483	-2.74574	2.28221	0.884469	6.9447	-4.2991	6.9	-4.25	0.90988	-1.81977	12.0038
7.07664	-4.25652	-2.75076	2.29415	0.843853	6.94846	-4.34203	6.95	-4.35	0.909876	-1.81975	1.39433
7.15276	-4.37117	-2.74716	2.31703	0.818867	7.09552	-4.55441	7	-4.5	1.00008	-3.00024	0.955741
7.19597	-4.51465	-2.754	2.30717	0.762702	7.03506	-4.6461	7.05	-4.65	1.00008	-3.00024	2.55114
7.29734	-4.63439	-2.79007	2.34936	0.774826	7.25009	-4.88515	7.15	-4.8	1.99984	-2.99976	4.70332
7.35778	-4.77672	-2.80062	2.34388	0.725093	7.26242	-4.9318	7.25	-4.95	1.99984	-2.99976	1.95052
7.42034	-4.88685	-2.76397	2.3424	0.673339	7.33292	-5.08676	7.3	-5.05	1.00028	-2.00057	7.92478
7.47491	-5.02776	-2.76923	2.3302	0.622778	7.3521	-5.15533	7.35	-5.15	1.00028	-2.00056	1.87731
7.54943	-5.13966	-2.75743	2.3387	0.594531	7.40318	-5.28627	7.4	-5.3	1.00003	-3.00012	1.44235
7.59308	-5.29153	-2.76225	2.31144	0.532098	7.44098	-5.44336	7.45	-5.45	1.00004	-3.00012	2.7802
7.6734	-5.40473	-2.76345	2.32435	0.517695	7.46878	-5.50726	7.55	-5.55	1.99961	-1.99961	0.715391
7.73884	-5.53933	-2.76853	2.31553	0.479601	7.66561	-5.647	7.65	-5.65	1.9996	-1.9996	1.02078
7.81337	-5.65215	-2.75651	2.3182	0.452893	7.70927	-5.8194	7.7	-5.8	1.00027	-3.00084	1.44529
7.86333	-5.8043	-2.7636	2.28932	0.396696	7.75724	-5.96146	7.75	-5.95	1.00028	-3.00084	2.17441
7.94416	-5.91513	-2.76457	2.30022	0.388276	7.71187	-5.94164	7.85	-6.05	1.9998	-1.99981	0.723708
8.01028	-6.0491	-2.76927	2.28839	0.354403	7.95005	-6.14609	7.95	-6.15	1.9998	-1.9998	0.789298
8.07393	-6.16003	-2.74016	2.27823	0.316324	8.03808	-6.28852	8	-6.25	1.00004	-2.00008	5.06738
8.13295	-6.29136	-2.74043	2.26277	0.282826	8.04346	-6.35767	8.05	-6.35	1.00004	-2.00008	0.756051
8.23633	-6.40284	-2.77119	2.29094	0.306568	8.1071	-6.48544	8.15	-6.5	1.99951	-2.99928	5.20606
8.30185	-6.54193	-2.77897	2.27327	0.271156	8.25742	-6.66007	8.25	-6.65	1.9995	-2.99925	0.948816
8.36638	-6.66327	-2.7385	2.25465	0.224286	8.38768	-6.7963	8.3	-6.75	0.90921	-1.81841	9.91746
8.42789	-6.80855	-2.73834	2.23316	0.188441	8.33159	-6.8699	8.35	-6.85	0.90921	-1.81841	0.805498
8.51593	-6.92522	-2.74945	2.24146	0.188846	8.58336	-7.15056	8.4	-7	1.0001	-3.00036	0.759141
8.5622	-7.06837	-2.75134	2.21083	0.146604	8.45779	-7.15285	8.45	-7.15	1.00011	-3.00036	1.12039
8.63902	-7.17951	-2.75358	2.2168	0.147717	8.37938	-7.10665	8.55	-7.25	1.99907	-1.99908	1.11235
8.70194	-7.3063	-2.75435	2.20427	0.126802	8.647	-7.3454	8.65	-7.35	1.99908	-1.99908	0.281557
8.78658	-7.42347	-2.76483	2.21153	0.130431	8.76035	-7.57239	8.7	-7.5	1.00058	-3.00174	0.556849
8.83614	-7.56733	-2.77006	2.18292	0.0936333	8.76121	-7.66039	8.75	-7.65	1.00057	-3.00171	0.884166
8.88358	-7.68645	-2.74129	2.156	0.0495596	8.81118	-7.75569	8.8	-7.75	0.999844	-1.99968	5.16103
8.93204	-7.81706	-2.73908	2.13484	0.0247724	8.84363	-7.83628	8.85	-7.85	0.999844	-1.99968	0.484758
9.04655	-7.93361	-2.78283	2.17616	0.0846568	9.07758	-8.1058	8.95	-8	2.00017	-3.00024	10.347
9.10074	-8.07455	-2.78931	2.15339	0.0566282	9.05238	-8.15838	9.05	-8.15	2.00014	-3.00021	0.570695
9.14823	-8.19486	-2.76427	2.12799	0.0170428	9.05557	-8.22632	9.1	-8.25	0.998905	-1.99781	3.88713
9.20363	-8.32492	-2.76514	2.11259	0.000116816	9.15492	-8.35136	9.15	-8.35	0.998886	-1.99779	0.189805
9.27168	-8.45983	-2.75855	2.10038	-0.0169996	9.30408	-8.57245	9.2	-8.5	0.908863	-2.72657	0.715673
9.32235	-8.60882	-2.76009	2.07606	-0.0412376	9.2543	-8.64461	9.25	-8.65	0.908855	-2.72655	0.369554
9.37604	-8.74281	-2.74838	2.05778	-0.0620733	9.15971	-8.67035	9.3	-8.8	0.909475	-2.72841	0.963355
9.4178	-8.89838	-2.7524	2.02784	-0.0892975	9.35164	-8.95148	9.35	-8.95	0.909466	-2.72839	0.456244
9.49905	-9.02386	-2.77258	2.04473	-0.0564474	9.47941	-9.179	9.4	-9.1	0.999765	-2.99935	2.28348
9.52662	-9.17395	-2.77821	2.0096	-0.0893679	9.44272	-9.24111	9.45	-9.25	0.999774	-2.99934	0.725511
9.5508	-9.31958	-2.752	1.96113	-0.152329	9.53008	-9.38561	9.5	-9.35	0.908962	-1.81792	5.65346
9.60183	-9.45824	-2.74903	1.94949	-0.155861	9.5752	-9.43724	9.55	-9.45	0.908954	-1.8179	0.0589649
9.64799	-9.60004	-2.74474	1.932	-0.168214	9.60163	-9.60777	9.6	-9.6	0.909988	-2.72996	0.15161
9.68201	-9.74931	-2.74488	1.90815	-0.183135	9.62903	-9.75552	9.65	-9.75	0.909971	-2.72993	0.17212
9.7392	-9.89108	-2.75046	1.9079	-0.167934	9.69155	-9.89958	9.7	-9.9	0.907972	-2.7239	0.315505
9.77678	-10.0393	-2.75115	1.88941	-0.177292	9.74482	-10.046	9.75	-10.05	0.907972	-2.72391	0.0655435
9.78752	-10.1847	-2.73202	1.84235	-0.231294	9.69256	-10.1336	9.75	-10.2	0	-2.73106	2.80716
9.80679	-10.3379	-2.73352	1.8141	-0.246973	9.75264	-10.3488	9.75	-10.35	0	-2.73105	0.187637
9.87843	-10.4676	-2.75331	1.84786	-0.177631	9.82419	-10.5024	9.8	-10.5	1	-2.99999	4.23027
9.89155	-10.6137	-2.75862	1.81975	-0.196619	9.83234	-10.6514	9.85	-10.65	0.999994	-2.99996	0.305005
9.91613	-10.7478	-2.75589	1.80194	-0.2072	9.825	-10.7525	9.85	-10.8	0	-3.00047	0.122696
9.91839	-10.9	-2.76456	1.76835	-0.23	9.85033	-10.9603	9.85	-10.95	0	-3.00048	0.502547
9.8831	-11.041	-2.73976	1.68366	-0.339755	9.91881	-11.1448	9.85	-11.05	0	-1.9956	10.098
9.8901	-11.1755	-2.73709	1.66209	-0.34462	9.86057	-11.1502	9.85	-11.15	0	-1.99559	0.0784689
9.8862	-11.3244	-2.73161	1.62552	-0.370305	9.83851	-11.2795	9.85	-11.3	0	-2.73184	0.420739
9.8809	-11.4732	-2.72958	1.59713	-0.378655	9.83839	-11.4483	9.85	-11.45	0	-2.73182	0.130992
9.86677	-11.6092	-2.72539	1.56038	-0.404179	9.79654	-11.5922	9.8	-11.6	-0.998566	-2.9957	0.377497
9.83788	-11.7508	-2.72801	1.5217	-0.422219	9.75592	-11.7487	9.75	-11.75	-0.998566	-2.99569	0.393036
9.83804	-11.9008	-2.73078	1.51077	-0.403081	9.77699	-11.9246	9.75	-11.9	0	-2.73084	0.253996
